        0.3800000000000001E+01        0.1059736728354695E+01        0.5722642681921422E+01        0.1329310419944505E+01        0.5822074806594051E+01       -0.2744392728759404E-02       -0.8396867084573806E-03       -0.2588287205721049E-01        0.2334061997600513E+01        0.1943162883931698E-04        0.1415903404392119E-01        0.1806930207230254E+00       -0.2588287205721049E-01        0.2334061997600513E+01       -0.3999924683085503E+00       -0.3999846339596924E+00       -0.3999740357216625E+00        0.0000000000000000E+00       -0.2645666592915107E-01        0.2700000000000000E+01        0.2700000000000000E+01        0.2700000000000000E+01        0.1297199726104736E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.4000000000000001E+01        0.1174896851234846E+01        0.6178720587060696E+01        0.1317832194932318E+01        0.6292501066528614E+01       -0.3003653271224838E-02       -0.2188121816584606E-03       -0.2305106524842625E-01        0.2370200601745118E+01        0.1961998470082281E-04        0.2430685870356225E-01        0.1622819857675738E+00       -0.2305106524842625E-01        0.2370200601745118E+01       -0.3999909780670263E+00       -0.3999890439640448E+00       -0.3999869221762816E+00        0.0000000000000000E+00       -0.2419330794868764E-01        0.2700000000000000E+01        0.2700000000000000E+01        0.2753805880514526E+01        0.1286798715591431E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.4200000000000001E+01        0.1296700766930642E+01        0.6640170842339832E+01        0.1307984553889089E+01        0.6769786826592989E+01       -0.2951071942394906E-02        0.4403435206840598E-03       -0.1818969350771379E-01        0.2402656998898633E+01        0.1995427562280607E-04        0.3304496613054160E-01        0.1448436818018584E+00       -0.1818969350771379E-01        0.2402656998898633E+01       -0.3999912911743908E+00       -0.3999945496848000E+00       -0.3999970480977376E+00        0.0000000000000000E+00       -0.1935155302562833E-01        0.2700000000000000E+01        0.2700000000000000E+01        0.2918149122670983E+01        0.1775100827217102E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.4400000000000001E+01        0.1424090199876957E+01        0.7106490971968329E+01        0.1300774140433728E+01        0.7253215100008753E+01       -0.2602786291331229E-02        0.9658657918060797E-03       -0.1158070028160547E-01        0.2431625735259004E+01        0.2047335616317373E-04        0.4448949860407683E-01        0.1301224494515891E+00       -0.1158070028160547E-01        0.2431625735259004E+01       -0.3999932255035217E+00       -0.3999984360642133E+00       -0.3999999896697321E+00        0.0000000000000000E+00       -0.1231440667439579E-01        0.2700000000000000E+01        0.2700000000000000E+01        0.3177710522756689E+01        0.1148697733879089E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.4600000000000001E+01        0.1555501888632432E+01        0.7577418623951320E+01        0.1297288194738785E+01        0.7742142696049586E+01       -0.2060944730699704E-02        0.1208410735438884E-02       -0.2682800560790096E-02        0.2457650225149322E+01        0.2132896263683323E-04        0.5137483878605786E-01        0.1165243761975967E+00       -0.2682800560790096E-02        0.2457650225149322E+01       -0.3999957525068170E+00       -0.3999998637137318E+00       -0.3999982507151449E+00        0.0000000000000000E+00       -0.2899185987325288E-02        0.2700000000000000E+01        0.2700000000000000E+01        0.3463457892529409E+01        0.1497000455856323E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.4800000000000002E+01        0.1688811454301508E+01        0.8052948774559388E+01        0.1298504456750347E+01        0.8236003228603403E+01       -0.1450520101163287E-02        0.1235830348785636E-02        0.7592167196421487E-02        0.2480955100388841E+01        0.2243051555681505E-04        0.5880552320480043E-01        0.1043913335765219E+00        0.7592167196421487E-02        0.2480955100388841E+01       -0.3999978959914361E+00       -0.3999999218001353E+00       -0.3999959606843627E+00        0.0000000000000000E+00        0.7713669993720077E-02        0.2700000000000000E+01        0.2700000000000000E+01        0.3779265076207540E+01        0.1448699831962585E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.5000000000000002E+01        0.1821444622116821E+01        0.8533259323651915E+01        0.1305217184995173E+01        0.8734282075352702E+01       -0.8410320966049164E-03        0.1220366995618559E-02        0.1935327183738159E-01        0.2501833367104146E+01        0.2384525940537170E-04        0.6382668742323999E-01        0.9343993990397792E-01        0.1935327183738159E-01        0.2501833367104146E+01       -0.3999992926650125E+00       -0.3999992474755049E+00       -0.3999933642472297E+00        0.0000000000000000E+00        0.1935618944890931E-01        0.2700000000000000E+01        0.2700000000000000E+01        0.4128462430187391E+01        0.1539900898933411E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.5200000000000002E+01        0.1950392668860182E+01        0.9018666741486062E+01        0.1318143252702219E+01        0.9236517547571612E+01       -0.2003660944932067E-03        0.1378577176839771E-02        0.3211860932202960E-01        0.2520521355084941E+01        0.2549709412009364E-04        0.6551181728555031E-01        0.8346757804952629E-01        0.3211860932202960E-01        0.2520521355084941E+01       -0.3999999598534282E+00       -0.3999970083387142E+00       -0.3999866069618727E+00        0.0000000000000000E+00        0.3155155480411642E-01        0.2700000000000000E+01        0.2700000000000000E+01        0.4512681363556283E+01        0.1526400446891785E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.5400000000000002E+01        0.2072298237544362E+01        0.9509526970904560E+01        0.1337703354812617E+01        0.9742291170149592E+01        0.5979559447459405E-03        0.1828883328324648E-02        0.4522097277913967E-01        0.2537214870694847E+01        0.2723320520997804E-04        0.6289668157383856E-01        0.7430328148889678E-01        0.4522097277913967E-01        0.2537214870694847E+01       -0.3999996424486882E+00       -0.3999900245561565E+00       -0.3999672949918486E+00        0.0000000000000000E+00        0.4405319663168117E-01        0.2700000000000000E+01        0.2700000000000000E+01        0.4935377983678264E+01        0.1447799801826477E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.5600000000000002E+01        0.2183612854647843E+01        0.1000610593876287E+02        0.1363920289843705E+01        0.1025122020991834E+02        0.1679423483487273E-02        0.2419484849477878E-02        0.5780030909390740E-01        0.2552075526992626E+01        0.2884242205023931E-04        0.5585531015362877E-01        0.6640183663613707E-01        0.5780030909390740E-01        0.2552075526992626E+01       -0.3999971795367631E+00       -0.3999743285280793E+00       -0.3999285302042029E+00        0.0000000000000000E+00        0.5665149658832511E-01        0.2700000000000000E+01        0.2700000000000000E+01        0.5400352647084760E+01        0.1074796915054321E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.5800000000000002E+01        0.2280815818369923E+01        0.1050845978291669E+02        0.1396355430950150E+01        0.1076296335204959E+02        0.3009130019004198E-02        0.2675838768988839E-02        0.6897137112463315E-01        0.2565355894319853E+01        0.3014062859580089E-04        0.4133248530744820E-01        0.5930268498221236E-01        0.6897137112463315E-01        0.2565355894319853E+01       -0.3999909451365288E+00       -0.3999543658638740E+00       -0.3998897189477982E+00        0.0000000000000000E+00        0.6901246712534594E-01        0.2700000000000000E+01        0.2700000000000000E+01        0.5911790467297752E+01        0.1181101799011230E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.6000000000000003E+01        0.2360697629635325E+01        0.1101633758819826E+02        0.1433915546733354E+01        0.1127722058461320E+02        0.4232881511127877E-02        0.1928979953264020E-02        0.7723786818612280E-01        0.2577216431316296E+01        0.3091003086262195E-04        0.2462521090330712E-01        0.5254896490160132E-01        0.7723786818612280E-01        0.2577216431316296E+01       -0.3999820827141128E+00       -0.3999519272233164E+00       -0.3999071855549724E+00        0.0000000000000000E+00        0.7908484694186568E-01        0.2700000000000000E+01        0.2700000000000000E+01        0.6474242090466821E+01        0.1398396492004395E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.6200000000000003E+01        0.2420731748252896E+01        0.1152913959053131E+02        0.1475008886921950E+01        0.1179371485017450E+02        0.4839809691132369E-02        0.3290081925677493E-03        0.8216291036678423E-01        0.2587726224296616E+01        0.3126804809697991E-04        0.4584746868224241E-02        0.4648665362233052E-01        0.8216291036678423E-01        0.2587726224296616E+01       -0.3999765762421537E+00       -0.3999719055355189E+00       -0.3999668105030324E+00        0.0000000000000000E+00        0.8508526227394464E-01        0.2777844833936657E+01        0.2777844833936556E+01        0.7082943773989845E+01        0.1854997873306274E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.6400000000000003E+01        0.2459300693492418E+01        0.1204597576986584E+02        0.1517691963074240E+01        0.1231218982810627E+02        0.4481435548607713E-02       -0.1668838751918395E-02        0.8307985974042909E-01        0.2597023555021082E+01        0.3139613806158707E-04       -0.1677475789201677E-01        0.4156187134650455E-01        0.8307985974042909E-01        0.2597023555021082E+01       -0.3999799167354237E+00       -0.3999953987120368E+00       -0.3999999633993526E+00        0.0000000000000000E+00        0.8551571588184632E-01        0.2969560808408412E+01        0.2969560808408289E+01        0.7718142927580712E+01        0.1186901330947876E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.6600000000000003E+01        0.2475840586065523E+01        0.1256579614923468E+02        0.1560022629813656E+01        0.1283242577653741E+02        0.3274140864902542E-02       -0.2851945444181179E-02        0.7972490816202572E-01        0.2605335929290383E+01        0.3160128928058242E-04       -0.3095265905187530E-01        0.3683048622389959E-01        0.7972490816202572E-01        0.2605335929290383E+01       -0.3999892800015968E+00       -0.3999994836388214E+00       -0.3999778035922051E+00        0.0000000000000000E+00        0.8077297213875831E-01        0.3217571647801480E+01        0.3217571647801449E+01        0.8184218878206478E+01        0.1416295766830444E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.6800000000000003E+01        0.2470893091543194E+01        0.1308750114907813E+02        0.1600014432877165E+01        0.1335422957211997E+02        0.1709828454833132E-02       -0.2996262651566852E-02        0.7353437635165065E-01        0.2612702026535163E+01        0.3203744191254595E-04       -0.4489888406112806E-01        0.3300240899898734E-01        0.7353437635165065E-01        0.2612702026535163E+01       -0.3999970764866551E+00       -0.3999938250768872E+00       -0.3999553815148009E+00        0.0000000000000000E+00        0.7288580376041719E-01        0.3466329923217141E+01        0.3466329923217119E+01        0.8300000000000001E+01        0.1084804534912109E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.7000000000000004E+01        0.2445963142399566E+01        0.1361009658761499E+02        0.1636130682191885E+01        0.1387743002560698E+02        0.2843441373899303E-03       -0.2352101877017353E-02        0.6455459953942504E-01        0.2619302508334961E+01        0.3286643020865086E-04       -0.5239704781948983E-01        0.2961587200037386E-01        0.6455459953942504E-01        0.2619302508334961E+01       -0.3999999191484115E+00       -0.3999909483351234E+00       -0.3999602905795349E+00        0.0000000000000000E+00        0.6275084327213314E-01        0.3715754024015052E+01        0.3715754024015046E+01        0.8300000000000001E+01        0.1329201459884644E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.7200000000000004E+01        0.2403345906684943E+01        0.1413284283825091E+02        0.1667234509314581E+01        0.1440188284471398E+02       -0.7097053846015805E-03       -0.1444466345358981E-02        0.5407518997552706E-01        0.2625225682735036E+01        0.3397443447510890E-04       -0.5469764985574687E-01        0.2655446035148555E-01        0.5407518997552706E-01        0.2625225682735036E+01       -0.3999994963182671E+00       -0.3999925364040214E+00       -0.3999773974763259E+00        0.0000000000000000E+00        0.5233748220095914E-01        0.3965775162079579E+01        0.3965775162079578E+01        0.8279182607069528E+01        0.1372301578521729E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.7400000000000004E+01        0.2345806761479088E+01        0.1465530696257245E+02        0.1692772757199018E+01        0.1492745907046802E+02       -0.1247942089611650E-02       -0.6484783405972570E-03        0.4313566000437768E-01        0.2630536574805333E+01        0.3518006618796182E-04       -0.5263188092434866E-01        0.2371670033399237E-01        0.4313566000437768E-01        0.2630536574805333E+01       -0.3999984426405410E+00       -0.3999953524756277E+00       -0.3999906138560141E+00        0.0000000000000000E+00        0.4190891258571953E-01        0.4216331859107986E+01        0.4216331859107985E+01        0.8200036773445193E+01        0.1396399736404419E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.7600000000000004E+01        0.2276281254492088E+01        0.1517731764234317E+02        0.1712713339376739E+01        0.1545404071943576E+02       -0.1441166406163655E-02       -0.1267034493963404E-03        0.3260928381950794E-01        0.2635279914872132E+01        0.3629892778283768E-04       -0.5110885093835274E-01        0.2129889631489043E-01        0.3260928381950794E-01        0.2635279914872132E+01       -0.3999979230393897E+00       -0.3999973802918987E+00       -0.3999967746136524E+00        0.0000000000000000E+00        0.3185311708760449E-01        0.4467367869140288E+01        0.4467367869140288E+01        0.7889254477167821E+01        0.1123899221420288E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.7800000000000004E+01        0.2197644223192205E+01        0.1569893640713924E+02        0.1727240234970298E+01        0.1598152268033649E+02       -0.1413224367056923E-02        0.1580312513961743E-03        0.2238751363183738E-01        0.2639539694135109E+01        0.3735510837221859E-04       -0.4625847741591482E-01        0.1911379444903550E-01        0.2238751363183738E-01        0.2639539694135109E+01       -0.3999980027968884E+00       -0.3999985791822133E+00       -0.3999990576699425E+00        0.0000000000000000E+00        0.2247959592356247E-01        0.4718833082727029E+01        0.4718833082727029E+01        0.7621940218841075E+01        0.1345896720886230E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.8000000000000004E+01        0.2112670709611602E+01        0.1622036641144500E+02        0.1736622715234261E+01        0.1650981289505249E+02       -0.1365661575096264E-02       -0.2138466006814952E-04        0.1313581814865445E-01        0.2643362453024916E+01        0.3822134599823097E-04       -0.3891565979621650E-01        0.1712112340475313E-01        0.1313581814865445E-01        0.2643362453024916E+01       -0.3999981349684623E+00       -0.3999980523003632E+00       -0.3999979678396335E+00        0.0000000000000000E+00        0.1372099876001282E-01        0.4970683613221944E+01        0.4970683613221944E+01        0.7396568308804162E+01        0.1609295606613159E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.8200000000000003E+01        0.2023895228250927E+01        0.1674188934941971E+02        0.1741510652230955E+01        0.1703882780812556E+02       -0.1442526938358621E-02       -0.2881076085275235E-03        0.5352686189411176E-02        0.2646786677705867E+01        0.3883748191843773E-04       -0.3082359926697988E-01        0.1534002657881757E-01        0.5352686189411176E-02        0.2646786677705867E+01       -0.3999979191160321E+00       -0.3999965927359216E+00       -0.3999949409723144E+00        0.0000000000000000E+00        0.6151794897781422E-02        0.5222879627431289E+01        0.5222879627431290E+01        0.7334262654194455E+01        0.1210999488830566E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.8400000000000002E+01        0.1933456501273720E+01        0.1726377697616776E+02        0.1742712850778836E+01        0.1756849194419831E+02       -0.1667705084113097E-02       -0.4873983995011817E-03       -0.8120336639847788E-03        0.2649854683021631E+01        0.3923033951418340E-04       -0.2136857266077214E-01        0.1375312661229440E-01       -0.8120336639847788E-03        0.2649854683021631E+01       -0.3999972187597525E+00       -0.3999944772046320E+00       -0.3999908044252882E+00        0.0000000000000000E+00       -0.8598200846232150E-03        0.5475385144168452E+01        0.5475385144168452E+01        0.7347780583535163E+01        0.1329296827316284E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.8600000000000001E+01        0.1843062875425294E+01        0.1778625956171623E+02        0.1741152001447327E+01        0.1809873794333488E+02       -0.1851303612509369E-02       -0.1993062921896147E-03       -0.5085748196139192E-02        0.2652605308344090E+01        0.3942946119755126E-04       -0.1149490575825157E-01        0.1234630298262462E-01       -0.5085748196139192E-02        0.2652605308344090E+01       -0.3999965726749343E+00       -0.3999954616837736E+00       -0.3999941949784603E+00        0.0000000000000000E+00       -0.5199867709259895E-02        0.5728168051092331E+01        0.5728168051092332E+01        0.7498971482211501E+01        0.1036900281906128E-01        0.1000000000000000E+02        0.0000000000000000E+00
        0.8800000000000001E+01        0.1753893672339327E+01        0.1830947809190898E+02        0.1737842459476796E+01        0.1862950593106335E+02       -0.1910230661233754E-02        0.3530958024529213E-04       -0.7384729347789497E-02        0.2655074568940615E+01        0.3950054021588661E-04       -0.4830877185576911E-02        0.1106563680374142E-01       -0.7384729347789497E-02        0.2655074568940615E+01       -0.3999963510188209E+00       -0.3999965374335985E+00       -0.3999967189610517E+00        0.0000000000000000E+00       -0.8155042454955606E-02        0.5981199804389131E+01        0.5981199804389130E+01        0.7715626367289650E+01        0.1383799314498901E-01        0.1000000000000000E+02        0.0000000000000000E+00
