        0.1659999999999997E+02        0.1022766835515467E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.1679999999999997E+02        0.1039366875756837E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.1699999999999997E+02        0.1055966917050337E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.1719999999999997E+02        0.1072566929140972E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.1739999999999997E+02        0.1089166928948943E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.1759999999999997E+02        0.1105766932536585E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.1779999999999997E+02        0.1122366944243993E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.1799999999999997E+02        0.1138966963054880E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.1819999999999997E+02        0.1155566991416891E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.1839999999999997E+02        0.1172167039930984E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.1859999999999997E+02        0.1188767126565800E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.1879999999999997E+02        0.1205367269337314E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.1899999999999996E+02        0.1221967480453579E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.1919999999999996E+02        0.1238567708640447E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.1939999999999996E+02        0.1255167875021874E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.1959999999999996E+02        0.1271768006697940E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.1979999999999996E+02        0.1288368147972501E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.1999999999999996E+02        0.1304968247021444E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2019999999999996E+02        0.1321568292847551E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2039999999999996E+02        0.1338168308033407E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2059999999999996E+02        0.1354768309072132E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2079999999999996E+02        0.1371368309043870E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2099999999999996E+02        0.1387968312312672E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2119999999999996E+02        0.1404568313482279E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2139999999999996E+02        0.1421168334807260E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2159999999999996E+02        0.1437768583182906E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2179999999999995E+02        0.1454369381877551E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2199999999999995E+02        0.1470971249084358E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2219999999999995E+02        0.1487572975761140E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2239999999999995E+02        0.1504173672734452E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2259999999999995E+02        0.1520774008266895E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2279999999999995E+02        0.1537374274374224E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2299999999999995E+02        0.1553974260503373E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2319999999999995E+02        0.1570574659804757E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2339999999999995E+02        0.1587177126040404E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2359999999999995E+02        0.1603781719316871E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2379999999999995E+02        0.1620383991275021E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2399999999999995E+02        0.1636984762105730E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2419999999999995E+02        0.1653584924229636E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2439999999999995E+02        0.1670185031110234E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2459999999999994E+02        0.1686785202126702E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2479999999999994E+02        0.1703385341865396E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2499999999999994E+02        0.1719985416137242E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2519999999999994E+02        0.1736585438951140E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2539999999999994E+02        0.1753185441155540E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2559999999999994E+02        0.1769785442360408E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2579999999999994E+02        0.1786385449706986E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2599999999999994E+02        0.1802985452375335E+03        0.8299999999999928E+01        0.8300000000000001E+01
        0.2619999999999994E+02        0.1819585453929902E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2639999999999994E+02        0.1836185470622551E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2659999999999994E+02        0.1852785495214021E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2679999999999994E+02        0.1869385506333045E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2699999999999994E+02        0.1885985510495924E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2719999999999994E+02        0.1902585517818039E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2739999999999993E+02        0.1919185535464015E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2759999999999993E+02        0.1935785558617182E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2779999999999993E+02        0.1952385581910183E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2799999999999993E+02        0.1968985618843258E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2819999999999993E+02        0.1985585673825315E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2839999999999993E+02        0.2002185727956175E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2859999999999993E+02        0.2018785758774616E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2879999999999993E+02        0.2035386042812046E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2899999999999993E+02        0.2051984818753381E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2919999999999993E+02        0.2068571332710850E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2939999999999993E+02        0.2085147514370488E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2959999999999993E+02        0.2101735745108548E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2979999999999993E+02        0.2118353096403712E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.2999999999999993E+02        0.2134873632522493E+03        0.8168068493106674E+01        0.8300000000000001E+01
        0.3019999999999992E+02        0.2151189605370488E+03        0.8066675472314323E+01        0.8300000000000001E+01
        0.3039999999999992E+02        0.2167466064775300E+03        0.8126430328216220E+01        0.8300000000000001E+01
        0.3059999999999992E+02        0.2183938517065585E+03        0.8290665809350202E+01        0.8300000000000001E+01
        0.3079999999999992E+02        0.2200546503130407E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3099999999999992E+02        0.2217127622331251E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3119999999999992E+02        0.2233685518163622E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3139999999999992E+02        0.2250247533005979E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3159999999999992E+02        0.2266830634395625E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3179999999999992E+02        0.2283430063616865E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3199999999999992E+02        0.2300032189770703E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3219999999999992E+02        0.2316633399501457E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3239999999999992E+02        0.2333233726653021E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3259999999999992E+02        0.2349833723901857E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3279999999999993E+02        0.2366433717173050E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3299999999999993E+02        0.2383033754288942E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3319999999999993E+02        0.2399633790303560E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3339999999999993E+02        0.2416233804480249E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3359999999999994E+02        0.2432833804209816E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3379999999999994E+02        0.2449433799878674E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3399999999999994E+02        0.2466033797018237E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3419999999999995E+02        0.2482633796496292E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3439999999999995E+02        0.2499233797078049E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3459999999999995E+02        0.2515833798788815E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3479999999999995E+02        0.2532433803505772E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3499999999999996E+02        0.2549033809887267E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3519999999999996E+02        0.2565633815078937E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3539999999999996E+02        0.2582233820652180E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3559999999999997E+02        0.2598833827125218E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3579999999999997E+02        0.2615433830983703E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3599999999999997E+02        0.2632033831895092E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3619999999999997E+02        0.2648633831596132E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3639999999999998E+02        0.2665233831567948E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3659999999999998E+02        0.2681833832405077E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3679999999999998E+02        0.2698433833732165E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3699999999999999E+02        0.2715033834792372E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3719999999999999E+02        0.2731633835384104E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3739999999999999E+02        0.2748233837557799E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3759999999999999E+02        0.2764833846685164E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3780000000000000E+02        0.2781433867823738E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3800000000000000E+02        0.2798033882815223E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3820000000000000E+02        0.2814633885449244E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3840000000000001E+02        0.2831233884869857E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3860000000000001E+02        0.2847833884814650E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3880000000000001E+02        0.2864433885021936E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3900000000000001E+02        0.2881033886230713E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3920000000000002E+02        0.2897633892361449E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3940000000000002E+02        0.2914233910078933E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3960000000000002E+02        0.2930833944164538E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.3980000000000003E+02        0.2947433991904783E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4000000000000003E+02        0.2964034043259949E+03        0.8300000000000050E+01        0.8300000000000001E+01
        0.4020000000000003E+02        0.2980634088447252E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4040000000000003E+02        0.2997234135347587E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4060000000000004E+02        0.3013834214032829E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4080000000000004E+02        0.3030434334879355E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4100000000000004E+02        0.3047034426754046E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4120000000000005E+02        0.3063634476035651E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4140000000000005E+02        0.3080234502666740E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4160000000000005E+02        0.3096834521919246E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4180000000000005E+02        0.3113434539668744E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4200000000000006E+02        0.3130034552519144E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4220000000000006E+02        0.3146634558441637E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4240000000000006E+02        0.3163234558739828E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4260000000000007E+02        0.3179834559696776E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4280000000000007E+02        0.3196434560788684E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4300000000000007E+02        0.3213034561351668E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4320000000000007E+02        0.3229634590303549E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4340000000000008E+02        0.3246234686585285E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4360000000000008E+02        0.3262834850961271E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4380000000000008E+02        0.3279435045850825E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4400000000000009E+02        0.3296035243266867E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4420000000000009E+02        0.3312635526439716E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4440000000000009E+02        0.3329236012184276E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4460000000000009E+02        0.3345836546147422E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4480000000000010E+02        0.3362436884607436E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4500000000000010E+02        0.3379037100815187E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4520000000000010E+02        0.3395637290835584E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4540000000000011E+02        0.3412237462317156E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4560000000000011E+02        0.3428837586152541E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4580000000000011E+02        0.3445437643498286E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4600000000000011E+02        0.3462037653346482E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4620000000000012E+02        0.3478637657806788E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4640000000000012E+02        0.3495237666640355E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4660000000000012E+02        0.3511837676625817E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4680000000000013E+02        0.3528437682769275E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4700000000000013E+02        0.3545037683444961E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4720000000000013E+02        0.3561637683481897E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4740000000000013E+02        0.3578237689238509E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4760000000000014E+02        0.3594837696966034E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4780000000000014E+02        0.3611437700602294E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4800000000000014E+02        0.3628037702314115E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4820000000000014E+02        0.3644637704215002E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4840000000000015E+02        0.3661237706415351E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4860000000000015E+02        0.3677837708794079E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4880000000000015E+02        0.3694437711101025E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4900000000000016E+02        0.3711037712691525E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4920000000000016E+02        0.3727637713163383E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4940000000000016E+02        0.3744237713031678E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4960000000000016E+02        0.3760837713350940E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.4980000000000017E+02        0.3777437713968822E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5000000000000017E+02        0.3794037713887308E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5020000000000017E+02        0.3810637713296659E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5040000000000018E+02        0.3827237712635505E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5060000000000018E+02        0.3843837712195059E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5080000000000018E+02        0.3860437712030780E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5100000000000018E+02        0.3877037712051388E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5120000000000019E+02        0.3893637712109368E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5140000000000019E+02        0.3910237712113058E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5160000000000019E+02        0.3926837712116187E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5180000000000020E+02        0.3943437712291620E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5200000000000020E+02        0.3960037712624987E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5220000000000020E+02        0.3976637712852444E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5240000000000020E+02        0.3993237712943828E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5260000000000021E+02        0.4009837712932000E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5280000000000021E+02        0.4026437712869628E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5300000000000021E+02        0.4043037712846832E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5320000000000022E+02        0.4059637712883432E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5340000000000022E+02        0.4076237712958778E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5360000000000022E+02        0.4092837713120826E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5380000000000022E+02        0.4109437713522519E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5400000000000023E+02        0.4126037714340307E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5420000000000023E+02        0.4142637715263194E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5440000000000023E+02        0.4159237715762847E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5460000000000024E+02        0.4175837716012822E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5480000000000024E+02        0.4192437716108021E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5500000000000024E+02        0.4209037716101137E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5520000000000024E+02        0.4225637716197704E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5540000000000025E+02        0.4242237716311917E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5560000000000025E+02        0.4258837716282442E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5580000000000025E+02        0.4275437716503902E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5600000000000026E+02        0.4292037718055184E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5620000000000026E+02        0.4308637722137166E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5640000000000026E+02        0.4325237727750623E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5660000000000026E+02        0.4341837731250860E+03        0.8300000000000001E+01        0.8300000000000001E+01
        0.5680000000000027E+02        0.4358437732860363E+03        0.8300000000000001E+01        0.8300000000000001E+01
